product_name,brands,brands_tags,categories,categories_tags,categories_en,origins,origins_tags,origins_en,countries,countries_tags,countries_en,image_url,image_ingredients_url,image_nutrition_url,energy-kcal_100g,fat_100g,saturated-fat_100g,unsaturated-fat_100g,omega-3-fat_100g,omega-6-fat_100g,omega-9-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,sucrose_100g,glucose_100g,fructose_100g,lactose_100g,maltose_100g,fiber_100g,soluble-fiber_100g,insoluble-fiber_100g,proteins_100g,salt_100g,added-salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,vitamin-b12_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,cocoa_100g,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g
Tofusan soy milk,"Tofusan,โทฟุซัง","tofusan,โทฟุซัง","Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Légumineuses et dérivés, en:dairies-substitutes, Boissons à base de végétaux, Substituts du lait, Boissons végétales, Boissons végétales de légumineuses, Boissons végétales de soja","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:legumes-and-their-products,en:dairy-substitutes,en:plant-based-beverages,en:milk-substitutes,en:plant-milks,en:legume-milks,en:soy-milks","Plant-based foods and beverages,Beverages,Plant-based foods,Legumes and their products,Dairy substitutes,Plant-based beverages,Milk substitutes,Plant milks,Legume milks,Soy milks",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/882/010/0378/front_fr.15.400.jpg,https://images.openfoodfacts.org/images/products/885/882/010/0378/ingredients_fr.5.400.jpg,https://images.openfoodfacts.org/images/products/885/882/010/0378/nutrition_fr.16.400.jpg,50.0,2.22,0.556,,,,,,,3.89,5.0,,,,,,0.556,,,3.89,0.025,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นมถั่วเหลือง สูตรโปรตีนสูง น้ำตาล 50%,"Tofusan,โทฟุซัง","tofusan,โทฟุซัง","en:Plant-based foods and beverages, เครื่องดื่ม, ผลิตภัณฑ์จากพืชทั้งหมด, ผลิตภัณฑ์จากถั่วเมล็ดแห้ง, en:dairies-substitutes, ผลิตภัณฑ์จากผักและผลไม้, เครื่องดื่มจากพืช, ผลิตภัณฑ์จากพืช, en:Milk substitutes, en:Plant milks, en:Legume milks, en:Soy milks","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:legumes-and-their-products,en:dairy-substitutes,en:fruits-and-vegetables-based-foods,en:plant-based-beverages,en:vegetables-based-foods,en:milk-substitutes,en:plant-milks,en:legume-milks,en:soy-milks","Plant-based foods and beverages,Beverages,Plant-based foods,Legumes and their products,Dairy substitutes,Fruits and vegetables based foods,Plant-based beverages,Vegetables based foods,Milk substitutes,Plant milks,Legume milks,Soy milks",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/882/010/0545/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/882/010/0545/ingredients_th.8.400.jpg,https://images.openfoodfacts.org/images/products/885/882/010/0545/nutrition_th.9.400.jpg,65.7,2.29,0.429,,,,,,,4.57,2.0,,,,,,0.571,,,6.86,0.1,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ซอยป๊อป,"soy pop,ซอยป๊อป","soy-pop,ซอยป๊อป","เครื่องดื่ม, นมถั่วเหลือง","en:beverages,th:นมถั่วเหลือง","Beverages,th:นมถั่วเหลือง",,,,ประเทศไทย (Thai),en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/882/010/0811/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/882/010/0811/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/882/010/0811/nutrition_th.10.400.jpg,60.5,2.09,1.4,,,,,,,5.58,3.26,,,,,,1.86,,,4.65,0.0473,,0.0189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น้ำเต้าหู้,"Tosufan,โทฟุซัง","tosufan,โทฟุซัง","en:Plant-based foods and beverages, เครื่องดื่ม, ผลิตภัณฑ์จากพืชทั้งหมด, ผลิตภัณฑ์จากถั่วเมล็ดแห้ง, en:dairies-substitutes, เครื่องดื่มจากพืช, en:Milk substitutes, en:Plant milks, en:Legume milks, en:Soy milks","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:legumes-and-their-products,en:dairy-substitutes,en:plant-based-beverages,en:milk-substitutes,en:plant-milks,en:legume-milks,en:soy-milks","Plant-based foods and beverages,Beverages,Plant-based foods,Legumes and their products,Dairy substitutes,Plant-based beverages,Milk substitutes,Plant milks,Legume milks,Soy milks",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/882/010/0859/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/882/010/0859/ingredients_th.9.400.jpg,https://images.openfoodfacts.org/images/products/885/882/010/0859/nutrition_th.10.400.jpg,71.1,2.0,0.444,,,,,,,9.33,3.56,,,,,,0.889,,,3.56,0.1,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loading…,,,,,,,,,en:Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/882/010/0873/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/882/010/0873/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/882/010/0873/nutrition_th.10.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,en:Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/882/010/0897/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/882/010/0897/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/882/010/0897/nutrition_th.15.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น้ำเต้าหู้ ไม่ใส่น้ำตาล,"โทฟุซัง,Tofusan","โทฟุซัง,tofusan","en:Plant-based foods and beverages, เครื่องดื่ม, ผลิตภัณฑ์จากพืชทั้งหมด, ผลิตภัณฑ์จากถั่วเมล็ดแห้ง, en:dairies-substitutes, ผลิตภัณฑ์จากผักและผลไม้, เครื่องดื่มจากพืช, ผลิตภัณฑ์จากพืช, en:Milk substitutes, en:Plant milks, en:Legume milks, en:Soy milks","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:legumes-and-their-products,en:dairy-substitutes,en:fruits-and-vegetables-based-foods,en:plant-based-beverages,en:vegetables-based-foods,en:milk-substitutes,en:plant-milks,en:legume-milks,en:soy-milks","Plant-based foods and beverages,Beverages,Plant-based foods,Legumes and their products,Dairy substitutes,Fruits and vegetables based foods,Plant-based beverages,Vegetables based foods,Milk substitutes,Plant milks,Legume milks,Soy milks",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/882/010/0927/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/882/010/0927/ingredients_th.9.400.jpg,https://images.openfoodfacts.org/images/products/885/882/010/0927/nutrition_th.10.400.jpg,180.0,8.0,3.0,,,,,,,13.0,1.0,,,,,,2.0,,,13.0,0.0625,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นมโค ไขมัน 3.6%,Sunshine dairy,sunshine-dairy,"ผลิตภัณฑ์จากนม, กลุ่มผลิตภัณฑ์นม, en:Cow milks","en:dairies,en:milks,en:cow-milks","Dairies,Milks,Cow milks",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/882/010/1009/front_th.12.400.jpg,https://images.openfoodfacts.org/images/products/885/882/010/1009/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/882/010/1009/nutrition_th.7.400.jpg,100.0,3.89,2.78,,,,,,,8.89,5.56,,,,,,0.0,,,3.33,0.0903,,0.0361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ลาซานญ่าหมู,"รีโอเดลี,Reo's deli,รีโอส์ เดลิ","รีโอเดลี,reo-s-deli,รีโอส์-เดลิ",en:Pork lasagne with cheese,en:pork-lasagne-with-cheese,Pork-lasagne-with-cheese,,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/882/620/0225/front_th.13.400.jpg,https://images.openfoodfacts.org/images/products/885/882/620/0225/ingredients_th.14.400.jpg,https://images.openfoodfacts.org/images/products/885/882/620/0225/nutrition_th.15.400.jpg,130.0,6.0,3.0,,,,,,,12.0,3.0,,,,,,2.0,,,7.0,0.925,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ผัดโขมอบชีส,"Reo's deli,รีโอเดลี,รีโอส์ เดลิ","reo-s-deli,รีโอเดลี,รีโอส์-เดลิ",en:Spinach cheese bake,en:spinach-cheese-bake,Spinach-cheese-bake,,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/882/620/0232/front_th.15.400.jpg,https://images.openfoodfacts.org/images/products/885/882/620/0232/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/882/620/0232/nutrition_th.17.400.jpg,110.0,7.0,4.5,,,,,,,7.0,1.0,,,,,,0.0,,,3.0,0.686,,0.274,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,
Baked Spinach with cheese,Reo'a deli,reo-a-deli,"ผลิตภัณฑ์จากนม, อาหารหมัก, กลุ่มผลิตภัณฑ์นมเปรี้ยว, ชีส, en:Italian cheeses, en:Stretched-curd cheeses, en:Mozzarella","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:mozzarella","Dairies,Fermented foods,Fermented milk products,Cheeses,Italian cheeses,Stretched-curd cheeses,Mozzarella",,,,en:Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/882/620/0263/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/882/620/0263/ingredients_th.10.400.jpg,https://images.openfoodfacts.org/images/products/885/882/620/0263/nutrition_th.7.400.jpg,130.0,9.0,5.0,,,,,,,7.0,3.0,,,,,,3.0,,,5.0,0.75,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
มันฝรั่งบดอบชีส,"รีโอส์ เดลิ,REO’s Deli,รีโอเดลี","รีโอส์-เดลิ,reo-s-deli,รีโอเดลี","en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากนม, อาหารหมัก, ผลิตภัณฑ์จากผักและผลไม้, กลุ่มผลิตภัณฑ์นมเปรี้ยว, ผลิตภัณฑ์จากพืช, ชีส, ชีสจากนมวัว, en:Cheeses from the United Kingdom, en:Potato preparations, en:Purées, en:Cheeses from England, en:Mashed potatoes, en:Cheddar cheese","en:plant-based-foods-and-beverages,en:plant-based-foods,en:dairies,en:fermented-foods,en:cereals-and-potatoes,en:fermented-milk-products,en:fruits-and-vegetables-based-foods,en:cheeses,en:vegetables-based-foods,en:cow-cheeses,en:cheeses-from-the-united-kingdom,en:potato-preparations,en:purees,en:cheeses-from-england,en:mashed-potatoes,en:cheddar-cheese","Plant-based foods and beverages,Plant-based foods,Dairies,Fermented foods,Cereals and potatoes,Fermented milk products,Fruits and vegetables based foods,Cheeses,Vegetables based foods,Cow cheeses,Cheeses from the United Kingdom,Potato preparations,Purées,Cheeses from England,Mashed potatoes,Cheddar cheese",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/882/620/0317/front_th.14.400.jpg,https://images.openfoodfacts.org/images/products/885/882/620/0317/ingredients_th.15.400.jpg,https://images.openfoodfacts.org/images/products/885/882/620/0317/nutrition_th.16.400.jpg,160.0,10.0,5.0,,,,,,,13.0,0.0,,,,,,0.0,,,4.0,0.475,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
บ๊วยคืนชีพ - 155 g,Mag mag,mag-mag,"en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ขนม-ของว่าง","en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks","Plant-based foods and beverages,Plant-based foods,Snacks",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/882/662/6186/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/882/662/6186/ingredients_th.8.400.jpg,https://images.openfoodfacts.org/images/products/885/882/662/6186/nutrition_th.9.400.jpg,400.0,0.0,0.0,,,,,,,85.0,67.5,,,,,,0.0,,,0.0,3.31,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น้ำมันงาจีน,มังกรคู่,มังกรคู่,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Fats, Cereals and their products, Vegetable fats, Vegetable oils, Cereal oils, Sesame oils","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:fats,en:cereals-and-their-products,en:vegetable-fats,en:vegetable-oils,en:cereal-oils,en:sesame-oils","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Fats,Cereals and their products,Vegetable fats,Vegetable oils,Cereal oils,Sesame oils",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/882/666/3884/front_en.21.400.jpg,https://images.openfoodfacts.org/images/products/885/882/666/3884/ingredients_en.23.400.jpg,https://images.openfoodfacts.org/images/products/885/882/666/3884/nutrition_en.15.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ซื่อสัตย์ รสไก่กระเทียม,"ซื่อสัตย์,sue sat,suesat","ซื่อสัตย์,sue-sat,suesat","en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากผักและผลไม้, ผลิตภัณฑ์จากธัญพืช, ผลิตภัณฑ์จากพืช, อาหารแห้ง, พาสตา, en:Dried products to be rehydrated, en:Noodles, en:Instant noodles","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:fruits-and-vegetables-based-foods,en:cereals-and-their-products,en:vegetables-based-foods,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Fruits and vegetables based foods,Cereals and their products,Vegetables based foods,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/882/960/0091/front_th.8.400.jpg,https://images.openfoodfacts.org/images/products/885/882/960/0091/ingredients_th.9.400.jpg,https://images.openfoodfacts.org/images/products/885/882/960/0091/nutrition_th.10.400.jpg,467.0,20.0,10.0,,,,,,,63.3,6.67,,,,,,3.33,,,8.33,6.25,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
บะหมี่กึ่งสำเร็จรูป รสต้มยำกุ้ง,"Sue Sat,ซื่อสัตย์","sue-sat,ซื่อสัตย์","en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, อาหารแห้ง, พาสตา, en:Dried products to be rehydrated, en:Noodles, en:Instant noodles","en:plant-based-foods-and-beverages,en:plant-based-foods,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","Plant-based foods and beverages,Plant-based foods,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/882/960/0282/front_th.3.400.jpg,https://images.openfoodfacts.org/images/products/885/882/960/0282/ingredients_th.5.400.jpg,https://images.openfoodfacts.org/images/products/885/882/960/0282/nutrition_th.7.400.jpg,467.0,18.3,8.33,,,,,,,61.7,3.33,,,,,,5.0,,,11.7,5.12,,2.05,,0.00075,,,,,,8e-05,0.0,,,,,,,,1.0,,0.009,,,,,,,,,7.5e-05,,,,
โคคารสปรุงสำเร็จ,"โคคา, koka","โคคา,koka","en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากผักและผลไม้, ผลิตภัณฑ์จากธัญพืช, ผลิตภัณฑ์จากพืช, อาหารแห้ง, พาสตา, en:Dried products to be rehydrated, en:Noodles, en:Instant noodles","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:fruits-and-vegetables-based-foods,en:cereals-and-their-products,en:vegetables-based-foods,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Fruits and vegetables based foods,Cereals and their products,Vegetables based foods,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles",,,,en:Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/882/960/3627/front_th.10.400.jpg,https://images.openfoodfacts.org/images/products/885/882/960/3627/ingredients_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/882/960/3627/nutrition_th.7.400.jpg,455.0,18.2,9.09,,,,,,,63.6,3.64,,,,,,3.64,,,9.09,7.07,,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ก๋วยจั๊บกึ่งสำเร็จรูปนํ้าใส,"Koka,โคคา","koka,โคคา",en:Rice noodles,en:rice-noodles,Rice-noodles,,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/882/960/4570/front_th.3.400.jpg,https://images.openfoodfacts.org/images/products/885/882/960/4570/ingredients_th.5.400.jpg,https://images.openfoodfacts.org/images/products/885/882/960/4570/nutrition_th.7.400.jpg,364.0,6.36,2.73,,,,,,,70.9,1.82,,,,,,1.82,,,7.27,5.5,,2.2,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,,0.000655,,,,,,,,,,,,,
ปลาซาร์ดีนในซอสมะเขือเทศ,"ซื่อสัตย์,sue sat,suesat","ซื่อสัตย์,sue-sat,suesat","อาหารทะเล, อาหารกระป๋อง, en:Fishes, en:Fatty fishes, ปลากระป๋อง, en:Sardines, en:Canned sardines, en:Sardines in tomato sauce","en:seafood,en:canned-foods,en:fishes,en:fatty-fishes,en:canned-fishes,en:sardines,en:canned-sardines,en:sardines-in-tomato-sauce","Seafood,Canned foods,Fishes,Fatty fishes,Canned fishes,Sardines,Canned sardines,Sardines in tomato sauce",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/882/960/8004/front_th.13.400.jpg,https://images.openfoodfacts.org/images/products/885/882/960/8004/ingredients_th.14.400.jpg,https://images.openfoodfacts.org/images/products/885/882/960/8004/nutrition_th.15.400.jpg,90.9,1.95,0.649,,,,,,,3.9,2.6,,,,,,1.3,,,15.6,0.858,,0.343,,,,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,
ข้าวเกรียบกุ้ง,ช.เกษตร ฟู๊ดส์,ช-เกษตร-ฟู๊ดส์,"ขนม-ของว่าง, en:Salty snacks, อาหารเรียกน้ำย่อย, en:Chips and fries","en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries","Snacks,Salty snacks,Appetizers,Chips and fries",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/882/980/0019/front_th.15.400.jpg,https://images.openfoodfacts.org/images/products/885/882/980/0019/ingredients_th.16.400.jpg,https://images.openfoodfacts.org/images/products/885/882/980/0019/nutrition_th.17.400.jpg,486.0,22.9,,,,,,,,68.6,0.0,,,,,,0.0,,,2.86,1.71,,0.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ว้อนท์มอร์ มินิเบรด,เถ้าแก่น้อย,เถ้าแก่น้อย,"en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากผักและผลไม้, ผลิตภัณฑ์จากพืช, กลุ่มผลิตภัณฑ์ขนมปัง, en:Toasts","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:breads,en:toasts","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Fruits and vegetables based foods,Vegetables based foods,Breads,Toasts",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/883/080/0213/front_en.15.400.jpg,https://images.openfoodfacts.org/images/products/885/883/080/0213/ingredients_th.21.400.jpg,https://images.openfoodfacts.org/images/products/885/883/080/0213/nutrition_th.13.400.jpg,458.0,10.4,6.25,,,,,,,75.0,8.33,,,,,,4.17,,,20.8,1.59,,0.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นมปรุงแต่งอัดเม็ด รสหวาน แดรี่ฟาร์ม,"Daily Farm,แดรี่ฟาร์ม","daily-farm,แดรี่ฟาร์ม",en:Milk tablet,en:milk-tablet,Milk-tablet,,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/883/170/0321/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/883/170/0321/ingredients_th.9.400.jpg,https://images.openfoodfacts.org/images/products/885/883/170/0321/nutrition_th.10.400.jpg,,7.5,5.0,,,,,,,,15.0,,,,,,0.0,,,5.0,0.125,,0.05,,0.0,,,,,,0.0,0.00034,,,,,,,,0.2,,0.0,,,,,,,,,,,,,
เห็ดเข็มทอง,โปรเห็ด,โปรเห็ด,"en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ผลิตภัณฑ์จากผักและผลไม้, ผลิตภัณฑ์จากพืช, อาหารสด, en:Mushrooms and their products, en:Fresh plant-based foods, en:Mushrooms, en:Enoki mushroom","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:mushrooms-and-their-products,en:fresh-plant-based-foods,en:mushrooms,en:enoki-mushroom","Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Fresh foods,Mushrooms and their products,Fresh plant-based foods,Mushrooms,Enoki-mushroom",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/883/620/1106/front_th.10.400.jpg,https://images.openfoodfacts.org/images/products/885/883/620/1106/ingredients_th.12.400.jpg,https://images.openfoodfacts.org/images/products/885/883/620/1106/nutrition_th.7.400.jpg,40.0,0.0,0.0,,,,,,,7.0,0.0,,,,,,3.0,,,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เห็ดเข็มทอง - 500 g,Po,po,"en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ผลิตภัณฑ์จากผักและผลไม้, ผลิตภัณฑ์จากพืช, en:Mushrooms and their products, en:Mushrooms","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:mushrooms-and-their-products,en:mushrooms","Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Mushrooms and their products,Mushrooms",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/883/620/1823/front_th.3.400.jpg,,https://images.openfoodfacts.org/images/products/885/883/620/1823/nutrition_th.4.400.jpg,40.0,0.0,0.0,,,,,,,8.0,0.0,,,,,,3.0,,,2.0,0.0,,0.0,,,,,,,,4.8e-05,3.4e-05,0.007,,,,,,,,0.08,0.00144,,0.0006,4e-05,,,,,,,,,,
,,,,,,,,,en:Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/884/030/1038/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/885/884/030/1038/ingredients_en.7.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"จิ๊กโฉ๋ว, ซอสเปรี้ยว",อันดามัน,อันดามัน,"en:Condiments, กลุ่มผลิตภัณฑ์ไส้กรอก, en:Worcestershire sauces, en:groceries","en:condiments,en:sauces,en:worcestershire-sauces,en:groceries","Condiments,Sauces,Worcestershire sauces,Groceries",,,,"Thailand,en:thailand",en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/884/320/1366/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/884/320/1366/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/884/320/1366/nutrition_th.10.400.jpg,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,2.79,,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ปลาแมคเคอเรลในซอสมะเขือเทศ,"ซื่อสัตย์,sue sat,suesat","ซื่อสัตย์,sue-sat,suesat","อาหารทะเล, อาหารกระป๋อง, en:Fishes, en:Fatty fishes, ปลากระป๋อง, en:Sardines, en:Canned sardines, en:Sardines in tomato sauce","en:seafood,en:canned-foods,en:fishes,en:fatty-fishes,en:canned-fishes,en:sardines,en:canned-sardines,en:sardines-in-tomato-sauce","Seafood,Canned foods,Fishes,Fatty fishes,Canned fishes,Sardines,Canned sardines,Sardines in tomato sauce",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/885/000/0549/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/885/000/0549/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/885/000/0549/nutrition_th.10.400.jpg,90.9,1.95,0.649,,,,,,,3.9,1.3,,,,,,0.0,,,15.6,0.726,,0.29,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,
ข้าวเกรียบปลา รสดั้งเดิม,"ซีรีน,serene","ซีรีน,serene",en:Rice crisp,en:rice-crisp,Rice-crisp,,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/885/380/0795/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/885/380/0795/ingredients_th.7.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ข้าวเกรียบปลารสใบโหระพา,"ซีรีน,serene","ซีรีน,serene",en:Rice crisp,en:rice-crisp,Rice-crisp,,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/885/380/0818/front_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/885/380/0818/ingredients_th.4.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
